id,date,text,views,forwards,replies,channel_short
30925,2026-05-14T12:34:50+00:00,"**Загрязнение воздуха взвешенными частицами и оксидом азота связано с худшими показателями когнитивных функций у населения независимо от сердечно-сосудистых факторов риска и озеленения. **

К такому выводу [пришли](https://nplus1.ru/news/2026/05/14/cognitive-pollution) канадские ученые, которые проанализировали данные почти 7000 взрослых соотечественников, для которых имелись оценки среднего воздействия загрязнителей за предыдущие пять лет.

В скорректированных моделях повышение концентрации взвешенных частиц на пять микрограмм на кубический метр оказалось связано со снижением общих когнитивных функций и скорости обработки информации. Кроме того, повышение концентрации оксида азота на пять частей на миллиард коррелировало с увеличением вероятности скрытого сосудистого повреждения мозга

#Экология | #Медицина | #Психология | *1.4

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7368,61,0,nplusone
30924,2026-05-14T11:40:15+00:00,"**Остеопороз назвали предиктором смертности у женщин в постменопаузе.**

Анализ [показал](https://nplus1.ru/news/2026/05/14/osteoporosis-mortality), что риск смерти существенно возрастал, когда минеральная плотность кости достигала порога остеопороза, или при наличии остеопоротических переломов. После введения поправок на все сопутствующие факторы остеопороз оказался связан с ростом риска смерти на 47 процентов. Минеральная плотность во всех участках отрицательно коррелировала с риском смерти

#Медицина | *1.4

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7235,64,1,nplusone
30923,2026-05-14T10:50:15+00:00,"**Ихтиологи описали семь случаев, когда рыбы-прилипалы забирались в клоаку скатов мант.** 

Они [задокументированы](https://nplus1.ru/news/2026/05/14/echeneidae-cloacal-diving) в 2010–2025 годах на Мальдивах и у побережья Мозамбика и Флориды.

Судя по всему, эти рыбы залезают в отверстия на теле скатов, чтобы защититься от хищников, поесть фекалий и паразитов или снизить затраты на преодоление сопротивления жидкости. При этом самим мантам такое поведение прилипал, скорее всего, мешает — и даже может привести к травмам

#Зоология | *3.1

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7593,100,3,nplusone
30922,2026-05-14T10:00:41+00:00,"**Медики переименовали синдром поликистозных яичников.**

Теперь он [называется](https://nplus1.ru/news/2026/05/14/pcos-to-pmos) **полиэндокринный метаболический яичниковый синдром**.

Процесс достижения консенсуса насчет переименования занял 14 лет. В нем приняли участие 56 ведущих академических, клинических и пациентских организаций.

Среди целей нововведения — повышение осведомленности о заболевании, улучшение его диагностики, повышение качества помощи и удовлетворенности пациентов и оптимизация исходов по всему широкому спектру проявлений заболевания

#Медицина | *1.2

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7555,90,5,nplusone
30921,2026-05-14T08:50:12+00:00,"Как вы представляете кукушку, подбрасывающую яйцо в гнездо? Если кем-то достаточно пронырливым, чтобы скрыть свои темные делишки, то из [нового выпуска «Перста Фомы»](https://youtu.be/CxtdhJ3w0gc) вы узнаете, что это, скорее, похоже на ток-шоу, где все ссорятся и орут друг на друга, а кукушонок не факт, что дойдет до стадии вылупления. Также Андрей и Ирина обсуждают фуфлофор, атмосферу плутино и плачевные последствия амбиций гусей

📱 [VK Видео ](https://vkvideo.ru/video-91933860_456242390)
🔈 [Аудио](https://thomasfinger.mave.digital/ep-107)

#ПерстФомы | #Подкаст

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7392,14,0,nplusone
30920,2026-05-14T08:00:34+00:00,"**В США разрешили применять первую систему на основе алгоритмов машинного обучения для непрерывного мониторинга и ранней диагностики сепсиса.** 

Она [обнаруживает](https://nplus1.ru/news/2026/05/14/ml-sepsis-monitor-go) признаки заболевания в среднем на 5,7 часа раньше, чем их может заподозрить врач, обладает хорошей точностью — 38 процентов заподозренных ей случаев были подтверждены врачом — и позволяет снизить смертность от сепсиса почти на 19 процентов

#Медицина | *1.2

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7555,32,0,nplusone
30919,2026-05-14T07:13:10+00:00,"**Эпидемия ожирения вышла на плато в богатых странах и ускорилась в небогатых.**

Это [показал](https://nplus1.ru/news/2026/05/13/obesity-trajectories) анализ динамики в 200 странах с 1980 по 2024 год.

Среди детей и подростков из стран с высоким уровнем доходов рост распространенности происходил в основном до конца XX века, после чего наблюдались его замедление, выход на плато или даже снижение. Среди взрослых из стран с высоким уровнем доходов наблюдалась схожая динамика, но с отставанием примерно на десятилетие. Напротив, в странах со средним и низким уровнями доходов рост распространенности ожирения продолжался постепенно или с ускорением вплоть до 2024 года

#Медицина | *1.2

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",8377,69,2,nplusone
30918,2026-05-13T18:44:01+00:00,"Голова кругом от таких новостей, конечно

#заголовокдня

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",8132,11,2,nplusone
30917,2026-05-13T15:20:49+00:00,"**Диабет у матери повышает риск развития сердечно-сосудистых заболеваний у детей в среднем на 16 процентов.
**
Это [покaзaло](https://nplus1.ru/news/2026/05/13/maternal-diabetes) когортное исследование, в котором приняли участие более 4,2 миллиона человек. Примечательно, что влияние гестационного диабета было слабее, чем эффект от диабета первого или второго типа.

Диабет у матери также повышал риск развития заболеваний сосудов, структурных заболеваний сердца и аритмий. Кроме того, он ассоциирован с более высоким риском венозной тромбоэмболии, цереброваскулярных заболеваний, фибрилляции предсердий и сердечной недостаточности у детей

#Медицина | *2.3

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",8447,27,0,nplusone
30916,2026-05-13T13:39:25+00:00,"**Прием азитромицина на поздних сроках беременности не влияет на нервно-психическое развитие детей. **

Это [выяснили](https://nplus1.ru/news/2026/05/13/prenatal-azithromycin-ndd) американские ученые, которые исследовaли 15527 пар мать-младенец. Из них 742 подвергались воздействию азитромицина, а 3079 — воздействию других антибиотиков. 

После среднего периода наблюдения в 5,5 года прием азитромицина на поздних сроках беременности был связан с более низким риском нарушений речевого развития по сравнению с теми, кто не принимал лекарство. Однако эта разница не достигла статистической значимости, из-за чего авторы работы призывают руководствоваться клинической необходимостью и существующими рекомендациями по безопасности при назначении препарата беременным женщинам

#Медицина | *2.2

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7879,18,0,nplusone
30915,2026-05-13T12:52:06+00:00,"**Второй выпуск нашего редакционного подкаста подъехал!**

В нем Таня и Слава обсуждают, чему мы можем научиться у жителей города Чэнду провинции Сычуань и как перестать грустить. Также вы узнаете, как не попасть в ловушку при подсчете калорий, а еще — при чем тут античная философия и бимбо-стоицизм

#Подкаст

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7493,49,4,nplusone
30913,2026-05-13T10:34:35+00:00,"**Американские и канадские ученые провели пилотные клинические испытания генно-модифицированных донорских кроветворных клеток с удаленным системой CRISPR-Cas антигеном CD33 при остром миелобластном лейкозе.**

Препaрaт [представляет](https://nplus1.ru/news/2026/05/13/no-antigen-no-problem) собой совместимые по человеческому лейкоцитарному антигену аллогенные CD34+ кроветворные стволовые клетки, у которых ген CD33 инактивирован с помощью технологии редактирования генома CRISPR–Cas9.

Результаты показали, что лечение острого миелобластного лейкоза трем-целом обеспечивает высокий уровень приживления трансплантата, восстановление ростков кроветворения модифицированными клетками и их защиту от цитотоксического действия анти-CD33 моноклональных антител. Уточнить эффективность и безопасность терапии трем-целом и гемтузумабом озогамицином предстоит в более масштабных и длительных испытаниях

#Медицина | *4.3

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7512,22,0,nplusone
30912,2026-05-13T09:40:15+00:00,"**Даже после успешного лечения доброкачественного пароксизмального позиционного головокружения часто возникают рецидивы и остаются долгосрочные последствия.** 

Это [выяснили](https://nplus1.ru/news/2026/05/13/vertigo-lasting-burden) испанские ученые, которые провели амбиспективное исследование с участием 361 пациента, за которыми наблюдали семь лет после выписки из стационара.

Наиболее часто встречалось поражение заднего полукружного канала внутреннего уха. В течение периода наблюдения рецидив произошел почти у половины пациентов. О падениях сообщили 18,9 процента участников

#Медицина | *1.8

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",6752,20,0,nplusone
30911,2026-05-13T08:50:17+00:00,"**Палеонтологи описали третий вид светляков из бирманского янтаря.**

В центре внимания исследователей [оказался](https://nplus1.ru/news/2026/05/13/cretoluciola-birmana) фрагмент бирманского янтаря возрастом около 99 миллионов лет, внутри которого застыл жук длиной 6,6 миллиметра. Насекомое, относящееся к семейству светляков, заметно отличалось от всех известных представителей данной группы, в результате чего его выделили в новый вид и род и дали научное имя Cretoluciola birmana, что можно перевести как «меловой светлячок из Бирмы».

Древнее насекомое принадлежит к подсемейству Luciolinae, в которое входят многие современные виды из Евразии и Австралии. Таким образом, Luciolinae появились не менее 99 миллионов лет назад. Более того, уже тогда они обзавелись характерным биолюминесцентным органом, занимающим два сегмента на конце брюшка

#Палеонтология | *3.7

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",6693,21,0,nplusone
30910,2026-05-13T08:02:07+00:00,"**Китайская компания Untiree Robotics представила пилотируемого человекоподобного робота-меха. **

Он [имеет](https://nplus1.ru/news/2026/05/12/unitree-gd01) рост выше человеческого и массу около 500 килограмм вместе с пилотом. В области его торса расположена кабина с креслом, оборудованная каркасом безопасности. В начале [видеоролика](http://youtube.com/watch?v=oWOyUMJWptc&time_continue=74&source_ve_path=NzY3NTg&embeds_referring_euri=https%3A%2F%2Fnplus1.ru%2F) GD01 самостоятельно выходит из производственного помещения, после чего пилот забирается внутрь кабины по элементам конструкции и садится в кресло, пристегиваясь ремнями. Помимо ходьбы на двух ногах, робот может передвигаться на четырех конечностях, отклоняясь назад и опираясь руками о землю. Цена модели начинается от 650 тысяч долларов США

#Роботы | *1.7

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",6772,38,2,nplusone
30909,2026-05-13T07:16:06+00:00,"**Тиморские зеленые голуби, которые обитают на острове Тимор и соседних островах, находятся на грани полного исчезновения.**

К тaкому выводу [пришли](https://nplus1.ru/news/2026/05/12/treron-psittaceus) орнитологи, которые проанализировали все доступные сведения о встречах с этими птицами на Тиморе и соседних островах в период с 1969 по 2025 год. Оказалось, что за последние 50 с лишним лет тиморских зеленых голубей — одиночных птиц и стаи численностью до 131 особи — встречали всего 96 раз. 

По расчетам специaлистов, в природе осталось всего 100–500 взрослых представителей этого вида. Главной причиной исчезновения зеленых голубей орнитологи называют охоту

#Зоология | #Экология | *2.6

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7070,55,2,nplusone
30900,2026-05-13T05:27:45+00:00,"И снова про ультраобработанную пищу — на этот раз в наглядном формате карточек. Рассказываем, что относят к ультраобработанной пище и почему ее нельзя назвать здоровой, а еще о проблемах нынешней классификации еды

#Медицина | *2.5

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7045,174,3,nplusone
30899,2026-05-12T18:44:01+00:00,"Настоящий сигма

#заголовокдня

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7193,18,0,nplusone
30898,2026-05-12T17:29:01+00:00,"Вот это прилетело в голову человеку…

Недалеко от знаменитого мавзолея Цинь Шихуанди исследователи нашли череп древнего человека с явными признаками предсмертной травмы. Из него торчал металлический болт — бронзовый наконечник снаряда, используемого для стрельбы из арбалета. 

Но тут интересно не только то, что кто-то во времена императора Цинь Шихуанди выстрелил из арбалета в другого человека. В том же районе, где нашли этот череп, покоятся останки, связанные с элитой Древнего Китая, с которой расправились, когда император умер. Эти истории о расправе присутствуют и в письменном источнике, относящемся к концу III века до нашей эры. 

В нем сказано, что преемник известного императора жестоко убил два десятка представителей знати, поэтому нельзя исключать, что раскопанный череп связан с этими событиями. [Об интересной находке нам рассказали друзья из N + 1.](https://t.me/nplusone)",7167,19,10,nplusone
30897,2026-05-12T16:35:20+00:00,"**Метаанализ ученых из Женевского университета позволил определить заболеваемость деменцией с тельцами Леви**. 

Она [составила](https://nplus1.ru/news/2026/05/12/prevalence-of-lewy-bodies) 4,79 на 100 тысяч человеко-лет, причем она значительно возрастала в группе людей старше 65 лет.

Общий показатель заболеваемости у мужчин составил 5,45 случая на 100 тысяч человеко-лет, а у женщин — 4,32 случая на 100 тысяч человеко-лет. Среди людей моложе 65 лет заболеваемость оказалась равна 0,34 случая на 100 тысяч человеко-лет, а распространенность — 2,52 случая на 100 тысяч населения. В популяции старше 65 лет заболеваемость достигла 46,85 случая на 100 тысяч человеко-лет, а распространенность — 352,26 случая на 100 тысяч населения

#Медицина | *2.1

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",6654,14,0,nplusone
30896,2026-05-12T15:45:18+00:00,"**Американские ученые проанализировали более 10 тысяч образцов крови на перфторалкильные и полифторалкильные соединения и обнaружили «вечные химикаты» почти в 99 процентах из них.**

Подавляющее большинство обрaзцов [содержало](https://nplus1.ru/news/2026/05/12/omnipresent-pfas) комбинации ПФАС — лишь в 0,18 процента образцов было обнаружено только одно вещество в концентрации выше нижнего порога определения. Чаще всего встречалась комбинация из пяти ПФАС: перфторгексансульфоновой, перфтороктановой, перфтороктансульфоновой, перфторнонановой и перфторгептансульфоновой кислот

#Медицина | *1.4

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",6807,49,5,nplusone
30895,2026-05-12T14:55:19+00:00,"**Борьба** **с недоеданием может предотвратить более двух миллионов случаев туберкулеза в год.**

Это покaзaло[ модельное ](https://nplus1.ru/news/2026/05/12/tuberculosis-undernutrition)исследование американских и британских ученых.  

Лечение недостаточной массы тела средней степени могло бы предотвратить 1,4 миллиона случаев туберкулеза во всем мире, или 14,6 процента глобальной заболеваемости взрослого населения в 2023 году. Полная ликвидация недоедания могла бы предотвратить 2,3 миллиона случаев, или 23,7 процента глобальной заболеваемости. Наибольшего снижения можно добиться в Африке, Юго-Восточной Азии и Восточном Средиземноморье

#Медицина | *2.3

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7132,21,0,nplusone
30894,2026-05-12T14:05:17+00:00,"**Внедрение вакцины от малярии в трех африканских странах предотвратило одну из восьми детских смертей от всех причин, исключая травмы.**

В рамках испытаний мониторинг детских смертей после новорожденности до пятилетнего возраста [проводили](https://nplus1.ru/news/2026/05/12/malaria-jab-works) с помощью сети из 26 тысяч местных наблюдателей и 18 больниц, обслуживающих районы исследования.

Среди детей, соответствовавших критериям получения трех доз вакцины, в районах внедрения произошло 5576 смертей от всех причин за исключением травм, а в районах сравнения — 6152 смерти. Среди детей, не соответствовавших этим критериям, эти показатели составили 7534 и 7044 смерти. Отношение уровней смертности среди соответствовавших критериям составило 0,87

#Медицина | *1.5

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7027,12,4,nplusone
30893,2026-05-12T13:15:18+00:00,"**Исследователи из Германии, Великобритании и Китая получили висмутовый аналог циклопропенила, характеристики ароматичности которого превышают показатели бензола в несколько раз.**

Ученые [получили ](https://nplus1.ru/news/2026/05/12/bismuth-triangle)комплексы, в которых треугольник из трех атомов висмута с суммарным зарядом −3 зажат между двумя ионами урана (IV) или тория (IV) подобно начинке в сэндвиче. 

Изначально синтез представлялся очень сложным, но преодолеть эти трудности удалось с помощью реакции тривалентного комплекса урана [U(TrenTIPS)], который зажимал атом урана, словно клешня, таким образом, чтобы оставалась одна сторона для связывания с висмутом и висмутсодержащим реагентом [K(2.2.2-cryptand)]₂[MM’Bi₂] в растворе бензола с атмосферой азота: каждый ион урана отдавал один электрон, и в результате три атома висмута объединялись в правильный треугольник с расстоянием Bi—Bi 2,9534 ангстрема

#Химия | *6.1

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7128,19,5,nplusone
30892,2026-05-12T11:32:41+00:00,"**Физики обнаружили трансмерный аномальный эффект Холла.** 

Для этого они [измеряли](https://nplus1.ru/news/2026/05/12/tansdimensional-anomalous-hall-effect) холловское сопротивление в многослойных структурах из графена толщиной от трех до 15 атомных слоев при температурах до десятков милликельвин. В образцах промежуточной толщины орбитальная намагниченность возникла сразу в двух направлениях

#Физика | *7.3

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7303,33,3,nplusone
30891,2026-05-12T08:55:14+00:00,"**Врачи вылечили китайца с сифилитической гуммой мозга — редким проявлением третичного сифилиса.**

50-летний мужчина поступил в неотложное отделение китайской больницы с жалобами на головную боль и прогрессирующую слабость левых конечностей в течение месяца. При осмотре пациент не мог поднять левую руку без нагрузки и левую ногу при сопротивлении рукой врача.

По итогам обследования пациенту [поставили](https://nplus1.ru/news/2026/05/12/brain-gumma) диагноз сифилитической гуммы головного мозга — редкого проявления сифилиса, развивающегося в последнем (третьем) периоде заболевания. Ему провели двухнедельный курс внутривенных инфузий пенициллина. Через семь недель после окончания лечения слабость в левой половине тела исчезла, образование в мозге cущественно уменьшилось в размерах

#Медицина | *2.6

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7862,30,1,nplusone
30890,2026-05-12T08:13:34+00:00,"**В США разрешили применять первый онкологический препарат из класса PROTAC (гетеробифункциональных молекул выборочного протеолиза белка). Им стал вепдегестрант для лечения рака молочной железы.** 

Он[ запускает](https://nplus1.ru/news/2026/05/12/first-protac-go) деградацию эстрогеновых рецепторов убиквитин-протеасомной системой.

Основанием для решения стали результаты международных испытаний третьей фазы VERITAC-2 с участием 624 пациенток. В них вепдегестрант перорально сравнивали с антиэстрогенным препаратом фулвестрантом внутримышечно. В подгруппе из 270 участниц с мутацией ESR1 медианная выживаемость без прогрессирования в основной группе составила пять месяцев против 2,1 месяца в контрольной

#Медицина | *3.3

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",8060,49,1,nplusone
30883,2026-05-11T06:04:41+00:00,"Вы активно пытались разгадать археологическую загадку из Польши

#новостьнеделинаэнке",7825,27,8,nplusone
30882,2026-05-10T05:14:58+00:00,"**📮Воскресный дайджест. Собрали в одном месте все самое интересное за прошедшую неделю**

🤤Пару лет назад у средневековой польской церкви раскопали **странное захоронение.** В могиле, выкопанной у христианского храма, покоились **две женщины**, одна из которых приобнимала другую. Генетики проанализировали их ДНК и [выяснили](https://nplus1.ru/news/2026/05/05/two-women), что они не приходились друг другу близкими родственницами, но по какой причине их так похоронили — загадка

🤤Моделирование [показало](https://nplus1.ru/news/2026/05/06/south-pole-aitken-model): чтобы на древней Луне мог образоваться **крупнейший ударный бассейн Южный полюс — Эйткен**, потребовалось косое падение каменистого тела диаметром 260 километров с железным ядром**
**
🤤Американские и немецкие ученые [выяснили](https://nplus1.ru/news/2026/05/08/crispr-cas-to-kill), что система **CRISPR-Cas** с недавно открытой нуклеазой Cas12a2 может распознавать заданный тип клеток по РНК-транскриптам и наносить неизбирательные, масштабные и необратимые повреждения двухцепочечной ДНК, что приводит к гибели клеток**
**
🤤Ученые [сообщили](https://nplus1.ru/news/2026/05/04/car-t-vs-gvhd) о случае **успешной экспериментальной терапии реакции «трансплантат против хозяина»** Т-лимфоцитами с химерными антигенными рецепторами у женщины с рецидивирующим В-клеточным острым лимфобластным лейкозом

🤤Японские химики [предложили](https://nplus1.ru/news/2026/05/07/limonen-in-synthesis) использовать **лимонен**, получаемый из апельсиновых корок, в качестве растворителя в реакции Мицунобу, которая широко применяется для синтеза фармацевтических препаратов

🤤Даже не очень большие транснептуновые объекты способны обзавестись пусть и временной, но заметной **атмосферой**. К такому выводу пришли астрономы, [впервые обнаружившие](https://nplus1.ru/news/2026/05/04/atmosphere-plutino) атмосферу у тела за орбитой Плутона

🤤**Литературные новинки апреля** напоминают: нам этот мир никогда не будет абсолютно понятен. Подробнее в нашем материале [рассказывает](https://nplus1.ru/blog/2026/05/05/book-digest-15) журналист и автор канала «Книги и сиги» Виктория Мирошниченко

🤤 Когнитивный психолог Ксения Лужнова [объясняет](https://nplus1.ru/blog/2026/05/07/automation-bias), **почему мы так охотно делегируем ответственность алгоритмам** и что происходит, когда граница между помощником и тем, кто принимает решение, становится неразличимой

🤤Когда очередная новость про **ультраобработанную** **пищу** собрала шквал реакций в комментариях, мы подумали, что неплохо бы было написать про нее материал. [И нaписaли же](https://nplus1.ru/material/2026/05/08/tasty-but-ultra-processed)!**
**
#главноезанеделю",8897,16,0,nplusone
30881,2026-05-09T06:10:17+00:00,"Отгадайте заголовок новости этой недели по его эмодзи переводу

👦🟡🦜👀👅😤

#субботнийребус",8764,10,11,nplusone
30880,2026-05-08T18:44:01+00:00,"Переиграла и уничтожила

#заголовокдня

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",9891,31,1,nplusone
30879,2026-05-08T17:10:07+00:00,"**Сегодня британскому телеведущему и натуралисту сэру Дэвиду Аттенборо исполнилось 100 лет! Он изменил жизнь нескольких человек в нашей редакции, поэтому желаем ему крепкого здоровья, а еще рассказываем вам про животных, названных в его честь**

🥳[Ящерицы платизавры](https://nplus1.ru/news/2015/08/03/flat-lizard) необычной окраски — их передняя часть ярко-синяя

🥳 [Вымерший жук-листоед](https://nplus1.ru/news/2021/08/09/beatle-attenborough) с необычным узором на спине, который очень хорошо сохранился

🥳 [Проехидна,](https://nplus1.ru/news/2023/11/11/zaglossus-attenboroughi) которая считалась вымершей, но ее переоткрыли. У нее длинный загнутый клюв и короткие и редкие иглы, а питается она дождевыми червями и разнообразными насекомыми

🥳 [Кстати, у нас про эту проехидну был подкаст](https://nplus1.ru/blog/2023/11/21/npluspodcast08)

🥳 Прям свеженькая сегодняшняя новость: [наездники](https://nplus1.ru/news/2026/05/08/attenboroughnculus-tau) из семейства ихневмонид — мелкое насекомое, окрашенное в коричневые, желтые и белые тона. Образ их жизни остается загадкой",9966,78,10,nplusone
30878,2026-05-08T16:21:47+00:00,"Когда очередная новость про **ультраобработанную пищу** собрала шквал реакций в комментариях, мы подумали, что неплохо бы было написать про нее материал. Больше всего вопросов, судя по всему, вызывают критерии. Какие продукты можно считать ультраобработанными, а какие — нет? Чем домашние куриные котлетки отличаются от наггетсов из общепита?

Редакция N + 1 не без греха: мы не прочь пообедать фастфудом из доставки, а во время работы над этим текстом автор умяла плитку шоколада. Все это — пища глубокой обработки, которая считается вредной. В этом материале мы [поговорим](https://nplus1.ru/material/2026/05/08/tasty-but-ultra-processed) не только о том, что еще относят к ультраобработанной пище и почему ее нельзя назвать здоровой, но и о проблемах нынешней классификации еды

#Медицина | *2.5

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",9223,130,3,nplusone
30876,2026-05-08T15:30:29+00:00,"**Система CRISPR-Cas с недавно открытой нуклеазой Cas12a2 может распознавать заданный тип клеток по РНК-транскриптам и наносить неизбирательные, масштабные и необратимые повреждения двухцепочечной ДНК, что приводит к гибели клеток. **

Это [выяснили](https://nplus1.ru/news/2026/05/08/crispr-cas-to-kill) aмериканские и немецкие ученые, которые экспериментах на клеточных культурах с ее помощью прицельно уничтожали клетки дрожжей и человеческие клетки, зараженные вирусом и несущие онкогенные мутации

#Медицина | #Биология | *6.2

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7808,81,3,nplusone
30875,2026-05-08T14:32:58+00:00,"**Кетамин существенно уменьшает суицидальные и депрессивные симптомы при большом депрессивном эпизоде уже в течение первых часов после применения**. 

Это[ выяснили](https://nplus1.ru/news/2026/05/08/rapid-ketamine) ученые из Германии, Канады, Кореи и США, которые провели систематический обзор и метаанализ клинических испытаний с общим участием 1166 пациентов.

626 из них получили кетамин однократно или многократно, остальные 540 — пассивное или активное плацебо. У участников, получивших кетамин однократно, наблюдалось существенное уменьшение суицидальных симптомов по сравнению с получившими плацебо через 24 часа и через месяц. У получивших препарат многократно аналогичный эффект наблюдался к концу лечения. После однократного применения наблюдалось значимое уменьшение депрессивных симптомов через четыре часа, 24 часа, три дня и неделю, а после многократных — и к концу терапии

#Медицина | #Психология | *1.4

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",11284,254,3,nplusone
30874,2026-05-08T13:43:21+00:00,"**Ботаники описали новый вид деревьев из семейства пасленовых.** 

Он[ получил](https://nplus1.ru/news/2026/05/08/daturodendron-absconditum) название Daturodendron absconditum.

D. absconditum достигает 20 метров в высоту. Листья у этого дерева эллиптической или обратнояйцевидной формы, их длина составляет 21–34 сантиметра. Цветки D. absconditum удлиненные и направленные вверх, с венчиком длиной 18,5–22,5 сантиметра. Они окрашены в зеленые и белые тона. Плоды этого вида представляют собой покрытые твердой оболочкой ягоды диаметром от трех до двенадцати сантиметров. На ранних стадиях развития они зеленые, но по мере созревания приобретают темно-коричневый цвет. Как и многие другие пасленовые, D. absconditum ядовиты

#Ботаника | *2.4

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7528,17,2,nplusone
30873,2026-05-08T11:15:33+00:00,"**Археологи обнаружили птичьи кости в сицилийской пещере Сан-Теодоро.**

Нaходки лежали в слое эпиграветтской эпохи. Исследователи получили даты примерно 15–14,3 тысячи лет назад.

Палеозоологи [сумели определить](https://nplus1.ru/news/2026/05/08/griffon-remains), что кости принадлежали, скорее всего, одной особи белоголового сипа — огромной хищной птицы, относящейся к числу падальщиков. Кости окрашены красной охрой, исследователи заметили на них порезы, сделанные архаическими людьми

#Археология | *2.5

🙄 [**Подпишитесь на N + 1**](https://t.me/nplusone)",7419,8,0,nplusone
