review_status,final_label,review_comment,source_file,channel_short,date,proposed_label,source_strategy,keyword_hits,text,clean_text
,,,aviadispet4er.csv,aviadispet4er,2025-11-01T12:07:02+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**ОАК передала ВКС России новую партию истребителей Су-35С**

Новость из Комсомольска-на-Амуре:

__Объединённая авиастроительная корпорация изготовила и передала Минобороны России новые самолёты Су-35С в рамках исполнения гособоронзаказа.__ 
 
«В рамках реализации целевых задач, поставленных Министром обороны Российской Федерации по поставкам особо востребованных образцов вооружения и техники в войска, экипажами Воздушно-космических Сил осуществлена приёмка самолётов Су-35С. **Хочется выразить слова благодарности представителям завода и всем, кто участвовал в сборке и подготовке авиационной техники, за профессионализм. Су-35С зарекомендовал себя как надежный авиационный комплекс, способный выполнить практически любую задачу, поставленную перед оперативно-тактической авиацией в ходе специальной военной операции**», – сказал лётчик Су-35С Воздушно-космических сил России.
 
«Авиастроители уверенно нарастили темпы поставок современных боевых самолётов в интересах Минобороны РФ. Это касается и **Су-35С - на сегодняшний день самого результативного современного истребителя в мире**. На счету этих машин множество уничтоженных воздушных целей противника. Самолёт оснащен передовым оборудованием и средствами поражения большого радиуса действия. Су-35С может эффективно завоевывать господство в воздухе, уничтожать наземные и надводные цели днём и ночью в простых и сложных погодных условиях», –отметили в Ростехе.
 
«ОАК сохраняет высокие темпы производства самолётов в интересах Минобороны России. Мы выполняем серьёзнейшую задачу по увеличению объёмов выпуска военной продукции. **В этом году планируем поставки очередных партий самолётов оперативно-тактической и военно-транспортной авиации**», – сообщил гендиректор ОАК Вадим Бадеха.

#ОАК #Су35

[Подписаться на @AviaComments](https://t.me/+9vLGbBnKgPBhNDc6)",оак передала вкс россии новую партию истребителей су 35с новость из комсомольска на амуре объединённая авиастроительная корпорация изготовила и передала минобороны россии новые самолёты су 35с в рамках исполнения гособоронзаказа в рамках реализации целевых задач поставленных министром обороны российской федерации по поставкам особо востребованных образцов вооружения и техники в войска экипажами воздушно космических сил осуществлена приёмка самолётов су 35с хочется выразить слова благодарности представителям завода и всем кто участвовал в сборке и подготовке авиационной техники за профессионализм су 35с зарекомендовал себя как надежный авиационный комплекс способный выполнить практически любую задачу поставленную перед оперативно тактической авиацией в ходе специальной военной операции сказал лётчик су 35с воздушно космических сил россии авиастроители уверенно нарастили темпы поставок современных боевых самолётов в интересах минобороны рф это касается и су 35с на сегодняшний день самого результативного современного истребителя в мире на счету этих машин множество уничтоженных воздушных целей противника самолёт оснащен передовым оборудованием и средствами поражения большого радиуса действия су 35с может эффективно завоевывать господство в воздухе уничтожать наземные и надводные цели днём и ночью в простых и сложных погодных условиях отметили в ростехе оак сохраняет высокие темпы производства самолётов в интересах минобороны россии мы выполняем серьёзнейшую задачу по увеличению объёмов выпуска военной продукции в этом году планируем поставки очередных партий самолётов оперативно тактической и военно транспортной авиации сообщил гендиректор оак вадим бадеха подписаться на
,,,aviadispet4er.csv,aviadispet4er,2025-11-01T08:11:32+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","В рамках расширения программы ЭПР по эксплуатации беспилотных авиационных систем в сценариях перевозки грузов, авиационных и сельхозработ в Самарской области, который действует три года, добавляются территории Оренбургской, Сахалинской и Еврейской автономной области. 
Поправки подготовлены Минэкономразвития России. Соответствующее постановление Правительства РФ опубликовано на портале правовых актов.
В реализации ЭПР принимают участие 19 компаний, предусмотрен упрощенный порядок присоединения к эксперименту. В рамках мониторинга ЭПР в Самарской области за весь период его реализации зафиксировано более 78 тыс. полетов и более 170 тыс. гектаров обработанных сельскохозяйственных земель.
""Расширение географии эксперимента, успешно реализующегося в Самарской области, говорит о востребованности услуг, оказываемых с помощью БАС"", - считает директор департамента цифрового развития и экономики данных Минэкономразвития России Владимир Волошин.
#БАС #беспилотники #ЭПР #МинэкономразвитияРоссии 
@ bespilotny1",в рамках расширения программы эпр по эксплуатации беспилотных авиационных систем в сценариях перевозки грузов авиационных и сельхозработ в самарской области который действует три года добавляются территории оренбургской сахалинской и еврейской автономной области поправки подготовлены минэкономразвития россии соответствующее постановление правительства рф опубликовано на портале правовых актов в реализации эпр принимают участие 19 компаний предусмотрен упрощенный порядок присоединения к эксперименту в рамках мониторинга эпр в самарской области за весь период его реализации зафиксировано более 78 тыс полетов и более 170 тыс гектаров обработанных сельскохозяйственных земель расширение географии эксперимента успешно реализующегося в самарской области говорит о востребованности услуг оказываемых с помощью бас считает директор департамента цифрового развития и экономики данных минэкономразвития россии владимир волошин bespilotny1
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T17:12:16+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","**В Петербурге протестировали беспилотную доставку Wildberries.** Эксперимент, площадкой которого стал логистический комплекс в Шушарах, прошел при поддержке петербургского комитета по транспорту и «Федерального центра беспилотных авиационных систем». Авиакурьер слетал в ПВЗ на Полевой улице и вернулся обратно на склад.

@fontankaspb",в петербурге протестировали беспилотную доставку wildberries эксперимент площадкой которого стал логистический комплекс в шушарах прошел при поддержке петербургского комитета по транспорту и федерального центра беспилотных авиационных систем авиакурьер слетал в пвз на полевой улице и вернулся обратно на склад
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T15:32:20+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","🇺🇸 **США не хватает почти 300 истребителей для выполнения глобальных задач**

Пентагон столкнулся с серьёзным дефицитом боевой авиации: по данным Breaking Defense, ВВС США нуждаются как минимум в 287 дополнительных истребителях, чтобы выполнять оперативные задачи по всему миру в течение следующих 10 лет.

🔹 Согласно документу, представленному Конгрессу, к 2026 финансовому году парк ВВС составит **1.271 истребитель**, тогда как для эффективного реагирования на современные угрозы **требуется 1.558 боевые машины**.

📈 План предусматривает увеличение закупок F-15EX от Boeing и F-35A от Lockheed Martin, однако его реализация может сорваться из-за бюджетных ограничений.

🦅  Boeing рассчитывает нарастить выпуск F-15EX до 24 бортов в год к 2027-му, а при дополнительном финансировании — до 36 единиц, **хотя программа уже отстает от графика на 9 месяцев**.

⚡️ Lockheed Martin, в свою очередь, способна выпускать до 100 F-35A ежегодно к 2030 году, но для этого потребуется перестройка производственных линий и смещение приоритетов в пользу заказов Пентагона в ущерб экспортным контрактам. Сейчас мощности компании позволяют выпускать около 156 истребителей в год, с возможностью наращивания производственного темпа до 165.

💡 В планах также включение в состав ВВС истребителя шестого поколения F-47 и новых беспилотных ""ведомых"" для пилотируемых машин.

👍@wingsofwar",сша не хватает почти 300 истребителей для выполнения глобальных задач пентагон столкнулся с серьёзным дефицитом боевой авиации по данным breaking defense ввс сша нуждаются как минимум в 287 дополнительных истребителях чтобы выполнять оперативные задачи по всему миру в течение следующих 10 лет согласно документу представленному конгрессу к 2026 финансовому году парк ввс составит 1 271 истребитель тогда как для эффективного реагирования на современные угрозы требуется 1 558 боевые машины план предусматривает увеличение закупок f 15ex от boeing и f 35a от lockheed martin однако его реализация может сорваться из за бюджетных ограничений boeing рассчитывает нарастить выпуск f 15ex до 24 бортов в год к 2027 му а при дополнительном финансировании до 36 единиц хотя программа уже отстает от графика на 9 месяцев lockheed martin в свою очередь способна выпускать до 100 f 35a ежегодно к 2030 году но для этого потребуется перестройка производственных линий и смещение приоритетов в пользу заказов пентагона в ущерб экспортным контрактам сейчас мощности компании позволяют выпускать около 156 истребителей в год с возможностью наращивания производственного темпа до 165 в планах также включение в состав ввс истребителя шестого поколения f 47 и новых беспилотных ведомых для пилотируемых машин
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T11:09:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","Спустя два дня после выкатки РН New Glenn на стартовую площадку SLC-36 Станции КС США ""Мыс Канаверал"" (шт. Флорида, США), специалисты компании Blue Origin провели прожиг 1-й ступени ракеты.
Тест оказался продолжительнее, чем перед первым полётом: двигатели отработали 38 секунд, из них 22 секунды — на 100% тяги.",спустя два дня после выкатки рн new glenn на стартовую площадку slc 36 станции кс сша мыс канаверал шт флорида сша специалисты компании blue origin провели прожиг 1 й ступени ракеты тест оказался продолжительнее чем перед первым полётом двигатели отработали 38 секунд из них 22 секунды на 100 тяги
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T08:01:37+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Из-за **[**шатдауна**](https://t.me/rt_russian/259968)** в американском аэропорту Орландо не хватает квалифицированных диспетчеров, чтобы принимать рейсы, пишет NYT**.**

**Некоторые самолёты к вечеру четверга задержались почти на 12 часов, другие отменены. Какова ситуация сейчас, не уточняется.

Серьёзные задержки рейсов также в национальном аэропорту имени Рональда Рейгана, добавляют в статье.

Ранее министр транспорта США заявил, что шатдаун способен «привести к катастрофе» в сфере авиации. По данным CBS, он может [продлиться](https://russian.rt.com/world/news/1552249-shatdaun-ssha-noyabr) не менее 34 дней, что близко к абсолютному антирекорду.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",из за шатдауна в американском аэропорту орландо не хватает квалифицированных диспетчеров чтобы принимать рейсы пишет nyt некоторые самолёты к вечеру четверга задержались почти на 12 часов другие отменены какова ситуация сейчас не уточняется серьёзные задержки рейсов также в национальном аэропорту имени рональда рейгана добавляют в статье ранее министр транспорта сша заявил что шатдаун способен привести к катастрофе в сфере авиации по данным cbs он может продлиться не менее 34 дней что близко к абсолютному антирекорду подписаться на rt тг зеркало max
,,,aviadispet4er.csv,aviadispet4er,2025-10-31T06:32:02+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","В Организации граждаской авиации Ирана (IRI CAO) сообщили о начале летных испытаний **Ан-140Т Симорг**.

Как сообщили в организации, планировали программу летных испитания на 100 часов, после выполнения которой, (через год) иранский транспортный [Ан-140](https://t.me/vostokaero/2878) получает добавочный сертификат типа (STC)¹ от организации и может выполнит грузовые рейсы в стране.

С продолжением санкций блока ЗАПАД (у [России](https://t.me/vostokaero/12625) и Китая есть свои проблемы, свои ограничения в области экспорта в Иран), в ностоящее время (военно-) траспортный самолет в Иране очень востребован.Так как по инициативе компания [**Хеса**](https://ru.wikipedia.org/wiki/Iran_Aircraft_Manufacturing_Industrial_Company) выполнили ОКР по проекте транспортного варианта Ир[Ан-140](https://t.me/vostokaero/2871). Как мы сообщили раньше, [в 2021 г. на заводе изготовителе создали протопип самолета исползованием пасажирского борта](https://t.me/vostokaero/7666?single). [Иранский Ан-140Т совершил первый полет в мае 2023](https://t.me/vostokaero/10606) после [наземных испытаний](https://t.me/vostokaero/10477). 

[В роцессе заводских испытания](https://t.me/vostokaero/11065?single) в октябре 2023 [разработчики обьявили](https://t.me/vostokaero/11067) о том, что они доработали [двигатель самолета](https://t.me/vostokaero/2885?single) с учетом условия эксплуатации и погоды Ирана.
@vostokaero",в организации граждаской авиации ирана iri cao сообщили о начале летных испытаний ан 140т симорг как сообщили в организации планировали программу летных испитания на 100 часов после выполнения которой через год иранский транспортный ан 140 получает добавочный сертификат типа stc от организации и может выполнит грузовые рейсы в стране с продолжением санкций блока запад у россии и китая есть свои проблемы свои ограничения в области экспорта в иран в ностоящее время военно траспортный самолет в иране очень востребован так как по инициативе компания хеса выполнили окр по проекте транспортного варианта ир ан 140 как мы сообщили раньше в 2021 г на заводе изготовителе создали протопип самолета исползованием пасажирского борта иранский ан 140т совершил первый полет в мае 2023 после наземных испытаний в роцессе заводских испытания в октябре 2023 разработчики обьявили о том что они доработали двигатель самолета с учетом условия эксплуатации и погоды ирана
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T15:02:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика | Искусство и культура","🇪🇸🛫 **ВВС Испании получили второй самолет-заправщик Airbus A330 MRTT**

29 октября компания Airbus Defence and Space передала ВВС и Космическим силам Испании второй многоцелевой транспортно-заправочный аппарат, который был конвертирован и переоборудован на заводе в Хетафе.

В 2021 году Минобороны Испании приобрело три бывших пассажирских A330 авиакомпании Iberia, чтобы преобразовать их в формат Multi-Role Tanker Transport (MRTT). Эти машины существенно усиливают стратегические возможности страны — как для военных операций и дозаправки в воздухе, так и для гуманитарных миссий, включая эвакуацию и медико-транспортные полеты.

Первый борт, TK-24-03, был передан в апреле и поступил в состав 45-го крыла на базе Торрехон-де-Ардос. Он уже **установил рекорд совершив самый дальний беспосадочный перелет в истории испанских ВВС**: 11.600 км между Китаем и Испанией при возвращении военного контингента.

✈️ Второй MRTT получил бортовой номер TK-24-02. Его поставка, как ранее отмечала Марта Ногейра Рамирес, вице-президент Airbus Defence по Испании, была запланирована еще на майскую выставку FEINDEF 2025, однако процесс доработки аппарата задержался.

Теперь остаётся дождаться третьего и последнего самолета, находящегося в процессе переоборудования. Он должен быть передан ВВС Испании в 2026 году под обозначением TK-24-01.

👍@wingsofwar",ввс испании получили второй самолет заправщик airbus a330 mrtt 29 октября компания airbus defence and space передала ввс и космическим силам испании второй многоцелевой транспортно заправочный аппарат который был конвертирован и переоборудован на заводе в хетафе в 2021 году минобороны испании приобрело три бывших пассажирских a330 авиакомпании iberia чтобы преобразовать их в формат multi role tanker transport mrtt эти машины существенно усиливают стратегические возможности страны как для военных операций и дозаправки в воздухе так и для гуманитарных миссий включая эвакуацию и медико транспортные полеты первый борт tk 24 03 был передан в апреле и поступил в состав 45 го крыла на базе торрехон де ардос он уже установил рекорд совершив самый дальний беспосадочный перелет в истории испанских ввс 11 600 км между китаем и испанией при возвращении военного контингента второй mrtt получил бортовой номер tk 24 02 его поставка как ранее отмечала марта ногейра рамирес вице президент airbus defence по испании была запланирована еще на майскую выставку feindef 2025 однако процесс доработки аппарата задержался теперь остаётся дождаться третьего и последнего самолета находящегося в процессе переоборудования он должен быть передан ввс испании в 2026 году под обозначением tk 24 01
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T14:06:53+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Объём Комплексной программы развития авиации (КПГА) может быть урезан более чем на 60 %.

Текущий рабочий вариант КПГА, сформированный в том числе после состоявшейся в июле этого года стратсессии в Правительстве, предусматривает производство 410 воздушных судов к 2030 году.

Напомним, что изначальный вариант программы, утверждённой в июне 2022 года, предполагал производство 1 036 самолётов к 2030 году. Позднее, распоряжением от 17.05.2024, объём программы был скорректирован до 994 гражданских воздушных судов к 2030 году.

Все остальные корректировки проходили только на словах. Сначала объём программы в официальной риторике был урезан до «где-то 600», а в марте этого года Сергей Викторович Чемезов и вовсе проговорился, назвав цифру «минимум 200 самолётов».

Окончательные предложения по корректировке КПГА должны быть представлены Минпромторгом в Правительство до конца года.",объём комплексной программы развития авиации кпга может быть урезан более чем на 60 текущий рабочий вариант кпга сформированный в том числе после состоявшейся в июле этого года стратсессии в правительстве предусматривает производство 410 воздушных судов к 2030 году напомним что изначальный вариант программы утверждённой в июне 2022 года предполагал производство 1 036 самолётов к 2030 году позднее распоряжением от 17 05 2024 объём программы был скорректирован до 994 гражданских воздушных судов к 2030 году все остальные корректировки проходили только на словах сначала объём программы в официальной риторике был урезан до где то 600 а в марте этого года сергей викторович чемезов и вовсе проговорился назвав цифру минимум 200 самолётов окончательные предложения по корректировке кпга должны быть представлены минпромторгом в правительство до конца года
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T13:23:00+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","🇹🇿 В Танзании, где продолжаются антиправительственные протесты, протестующие захватили контроль над аэропортом!",в танзании где продолжаются антиправительственные протесты протестующие захватили контроль над аэропортом
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T12:03:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","**США аннулировали маршруты мексиканских авиакомпаний**

США отменили 13 маршрутов мексиканских авиакомпаний и заблокировали пассажирско-грузовые рейсы из нового аэропорта Felipe Angeles в Мехико.
 
Министр транспорта Шон Даффи заявил, что Мексика три года незаконно отменяла рейсы американских перевозчиков без последствий. Теперь Вашингтон намерен привлечь их к ответственности.
 
Под ограничения попадают Aeromexico, Volaris и Viva Aerobus. Среди отменённых маршрутов — рейсы в Сан-Хуан, Ньюарк, Остин, Нью-Йорк, Чикаго, Даллас и другие города. Мексиканским пассажирским авиакомпаниям также запретили перевозить грузы между главным аэропортом Мехико и США.
 
Решение стало ответом на нарушения двустороннего соглашения, начавшиеся в 2022 году. Мексиканские власти отозвали слоты американских перевозчиков и дали приоритет своим авиакомпаниям в перегруженных аэропортах Мехико.
 
По данным Cirium, маршруты между Мексикой и США составляют почти 10% всего международного авиатрафика Северной Америки. Если ситуация затянется, вырастут цены на билеты и сократится количество рейсов.
 
Мексиканские власти пытались защитить своих перевозчиков, дав им приоритет в доступе к аэропортам. В итоге получили ответные санкции, которые ударят по тем же мексиканским авиакомпаниям жёстче, чем по американским. Для них потеря доступа к американским маршрутам критична, особенно сейчас, когда прибыль и так под давлением.

[Читать полностью](https://skymoments.ru/news/ssha-annulirovali-marshruty-meksikanskih-aviakompanij) или [Обсудить с SkyMoments AI](https://skymoments.ru/altair/chat?q=%D0%9E%D0%B1%D1%81%D1%83%D0%B4%D0%B8%D0%BC%20%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D1%8C%3F%0A%0Ahttps%3A//skymoments.ru/news/ssha-annulirovali-marshruty-meksikanskih-aviakompanij)

[SkyMoments – Всё про Авиацию](https://t.me/+K-OtJfn5tktjZjUy)",сша аннулировали маршруты мексиканских авиакомпаний сша отменили 13 маршрутов мексиканских авиакомпаний и заблокировали пассажирско грузовые рейсы из нового аэропорта felipe angeles в мехико министр транспорта шон даффи заявил что мексика три года незаконно отменяла рейсы американских перевозчиков без последствий теперь вашингтон намерен привлечь их к ответственности под ограничения попадают aeromexico volaris и viva aerobus среди отменённых маршрутов рейсы в сан хуан ньюарк остин нью йорк чикаго даллас и другие города мексиканским пассажирским авиакомпаниям также запретили перевозить грузы между главным аэропортом мехико и сша решение стало ответом на нарушения двустороннего соглашения начавшиеся в 2022 году мексиканские власти отозвали слоты американских перевозчиков и дали приоритет своим авиакомпаниям в перегруженных аэропортах мехико по данным cirium маршруты между мексикой и сша составляют почти 10 всего международного авиатрафика северной америки если ситуация затянется вырастут цены на билеты и сократится количество рейсов мексиканские власти пытались защитить своих перевозчиков дав им приоритет в доступе к аэропортам в итоге получили ответные санкции которые ударят по тем же мексиканским авиакомпаниям жёстче чем по американским для них потеря доступа к американским маршрутам критична особенно сейчас когда прибыль и так под давлением читать полностью или обсудить с skymoments ai skymoments всё про авиацию
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T10:33:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Как пишет SpaceNews, в NASA обеспокоены тем, что на подготовке к миссии Artemis II вскоре может сказаться приостановка работы правительства. Аэрокосмическое агентство не отправило работающих над миссией, запуск которой запланирован на февраль, в отпуска, которые коснулись большинства государственных служащих, прекративших работу почти месяц назад. Однако на конференции во вторник руководитель программы Orion в Lockheed Martin заявил, что работа может вскоре замедлиться из-за того, что поставщики больше не смогут работать без оплаты, а также из-за побочных эффектов, таких как возможное замедление воздушного движения.",как пишет spacenews в nasa обеспокоены тем что на подготовке к миссии artemis ii вскоре может сказаться приостановка работы правительства аэрокосмическое агентство не отправило работающих над миссией запуск которой запланирован на февраль в отпуска которые коснулись большинства государственных служащих прекративших работу почти месяц назад однако на конференции во вторник руководитель программы orion в lockheed martin заявил что работа может вскоре замедлиться из за того что поставщики больше не смогут работать без оплаты а также из за побочных эффектов таких как возможное замедление воздушного движения
,,,aviadispet4er.csv,aviadispet4er,2025-10-30T10:10:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","Красноярский край может стать экспериментальным регионом по новому режиму использования беспилотников. Это стало темой выездного совещания краевого правительства, которое состоялось на научно-производственном предприятии «Авакс». Здесь производят 70% деталей для дронов, а также собирают квадрокоптеры и аппараты самолётного типа с вертикальным взлётом. 
Губернатор края Михаил Котюков высоко оценил технологический уровень красноярских производителей БАС. Однако для того, чтобы их продукция стала ещё более востребованной, предстоит решить ряд юридических проблем.
 В регионе БВС уже широко применяются для поиска лесных пожаров, в недропользовании и сельском хозяйстве. Но потенциал беспилотников шире. Для его реализации предлагается ввести на территории края особый правовой режим. Он позволит использовать данные БАС в документах, включая решения контрольных и судебных органов. С такой инициативой краевые власти обратились к федеральным.
#БАС #беспилотники #Красноярскийкрай #экспериментальныйрежим

@bespilotny1",красноярский край может стать экспериментальным регионом по новому режиму использования беспилотников это стало темой выездного совещания краевого правительства которое состоялось на научно производственном предприятии авакс здесь производят 70 деталей для дронов а также собирают квадрокоптеры и аппараты самолётного типа с вертикальным взлётом губернатор края михаил котюков высоко оценил технологический уровень красноярских производителей бас однако для того чтобы их продукция стала ещё более востребованной предстоит решить ряд юридических проблем в регионе бвс уже широко применяются для поиска лесных пожаров в недропользовании и сельском хозяйстве но потенциал беспилотников шире для его реализации предлагается ввести на территории края особый правовой режим он позволит использовать данные бас в документах включая решения контрольных и судебных органов с такой инициативой краевые власти обратились к федеральным
