source_file,channel_short,date,proposed_label,source_strategy,keyword_hits,text,clean_text
meduzalive.csv,meduzalive,2026-05-18T10:52:01+00:00,Происшествия,keyword_review,Происшествия,"**Вдовы российских военных, которые не регистрировали брак официально, **[**подали**](https://bit.ly/meduzamirror#/news/2026/05/18/vdovy-rossiyskih-voennyh-kotorye-ne-registrirovali-brak-ofitsialno-podali-v-sud-iz-za-togo-chto-im-otkazyvayut-v-lgotah-i-vyplatah?utm_source=tg_live&utm_medium=post_ru)** в суд из-за того, что им отказывают в льготах и выплатах**

Верховный суд РФ получил первый иск к Федеральному собранию из-за закона, ограничиваюшего права вдов российских военных, которые не оформляли официально брак со своими мужьями.

Его подала Александра Токарева. Она оспаривает норму, согласно которой партнерши погибших российских военных могут претендовать на льготы и выплаты только в том случае, если у них есть общий ребенок, они вместе жили более трех лет — и это подтвердил суд. 

Такие же обращения в суд готовят и другие женщины. Всего в инициативную группу, которая требует изменить закон, вошли более 450 партнерш погибших военных, пишет «Коммерсант».

Глава комитета Госдумы по защите семьи Нина Останина (КПРФ) считает, что необходимости расширять указанные критерии нет. По ее мнению, «очень много жизненных ситуаций, когда обнаруживается, что гражданских жен несколько». «И в данном случае не существует какого-либо нормативного документа, который определял бы, какая гражданская жена имеет приоритетное право на получение социальных гарантий», — добавила она.

@meduzalive",вдовы российских военных которые не регистрировали брак официально подали в суд из за того что им отказывают в льготах и выплатах верховный суд рф получил первый иск к федеральному собранию из за закона ограничиваюшего права вдов российских военных которые не оформляли официально брак со своими мужьями его подала александра токарева она оспаривает норму согласно которой партнерши погибших российских военных могут претендовать на льготы и выплаты только в том случае если у них есть общий ребенок они вместе жили более трех лет и это подтвердил суд такие же обращения в суд готовят и другие женщины всего в инициативную группу которая требует изменить закон вошли более 450 партнерш погибших военных пишет коммерсант глава комитета госдумы по защите семьи нина останина кпрф считает что необходимости расширять указанные критерии нет по ее мнению очень много жизненных ситуаций когда обнаруживается что гражданских жен несколько и в данном случае не существует какого либо нормативного документа который определял бы какая гражданская жена имеет приоритетное право на получение социальных гарантий добавила она
meduzalive.csv,meduzalive,2026-05-18T10:36:03+00:00,Экономика,keyword_review,Экономика,"**Торги по продаже контрольного пакета компании «Южуралзолото» не состоялись из-за отсутствия заявок**

@meduza_news
Открыть [сайт](https://meduza.io/news/2026/05/18/natsionalizirovannuyu-kompaniyu-yuzhuralzoloto-ne-smogli-prodat-na-torgi-ne-bylo-podano-ni-odnoy-zayavki-tsenu-budut-snizhat) | [зеркало](https://bit.ly/meduzamirror#news/2026/05/18/natsionalizirovannuyu-kompaniyu-yuzhuralzoloto-ne-smogli-prodat-na-torgi-ne-bylo-podano-ni-odnoy-zayavki-tsenu-budut-snizhat) | телеграм ↓",торги по продаже контрольного пакета компании южуралзолото не состоялись из за отсутствия заявок открыть сайт зеркало телеграм
meduzalive.csv,meduzalive,2026-05-18T10:22:01+00:00,Происшествия,keyword_review,Происшествия,"**Заведения «Хроники», Redrum и «Пирс 28» на «барной улице» в Петербурге закрыли на два месяца**

Дзержинский районный суд Санкт-Петербурга вынес решение приостановить деятельность трех баров на 60 суток. Причиной для этого стали постановления по статье о нарушении санитарно-эпидемиологических требований к организации питания населения.

В заведениях признали вину, сообщает пресс-служба суда.

«Хроники», Redrum и «Пирс 28» на улице Некрасова приостановили работу 14 мая. В барах рассказали, что на соседи пожаловались на их работу в Роспотребнадзор, а тот начал проверку. В баре Redrum говорили, что автор жалобы «сразу занял довольно жесткую позицию» и не раз заявлял, что добьется закрытия.

@meduzalive",заведения хроники redrum и пирс 28 на барной улице в петербурге закрыли на два месяца дзержинский районный суд санкт петербурга вынес решение приостановить деятельность трех баров на 60 суток причиной для этого стали постановления по статье о нарушении санитарно эпидемиологических требований к организации питания населения в заведениях признали вину сообщает пресс служба суда хроники redrum и пирс 28 на улице некрасова приостановили работу 14 мая в барах рассказали что на соседи пожаловались на их работу в роспотребнадзор а тот начал проверку в баре redrum говорили что автор жалобы сразу занял довольно жесткую позицию и не раз заявлял что добьется закрытия
meduzalive.csv,meduzalive,2026-05-18T09:58:56+00:00,Экономика,keyword_review,Экономика | ИТ и телекоммуникации,"**Личной свободы у россиян все меньше, но кое-что можно исправить. Например, завести карту иностранного банка **

И снова почувствовать себя человеком мира! Совершать покупки в зарубежных магазинах и оплачивать онлайн-сервисы без танцев с бубнами. Заранее и с выгодой бронировать билеты и гостиницы, без проблем арендовать авто в любой стране. Путешествовать без наличных в кармане и вечных мыслей о том, где и когда обменять рубли на валюту. Можно перечислять бесконечно, но мы остановимся, чтобы сказать — открыть счет в зарубежном банке помогает наш партнер, компания [SkyCards](https://t.me/sky_cardsbot?start=bloggers_telegram_meduza_may26). 

Что для этого нужно? Достаточно паспорта РФ или заграна любой страны и номера телефона. Открытие счета проходит дистанционно, а именную карту вам доставят в любой город мира. Весь процесс совершенно легальный — SkyCards работает с крупными банками стран СНГ с международными рейтингами. Более того, компания дает гарантию на свои услуги: если по какой-то причине открыть счет не получится, SkyCards вернет деньги.  

Подобрать подходящий тариф помогут консультанты. Есть [три варианта](https://t.me/sky_cardsbot?start=bloggers_telegram_meduza_may26) — попроще и подешевле (с бесплатным обслуживанием карты), оптимальный (для путешествий и жизни за границей) и максимальный (для бизнеса за рубежом и крупных трат). Пользоваться иностранной картой Visa или Mastercard, оформленной по любому из тарифов, так же просто, как вашей обычной. Пополнять счет и выводить с него деньги можно напрямую с российского — через приложения для переводов, SWIFT и крипту. С любыми трудностями и вопросами Sky Cards помогают и после получения карты. 

Оставить заявку на оформление и задать любые вопросы можно тут — [https://t.me/sky_cardsbot](https://t.me/sky_cardsbot?start=bloggers_telegram_meduza_may26). Подписчикам «Медузы» дают скидку от 6000 рублей, просто назовите промокод МЕДУЗА менеджеру — вот тут [https://t.me/sky_managerbot](https://t.me/sky_managerbot?start=bloggers_telegram_meduza_may26)!

__Это партнерский пост__

@meduzalive",личной свободы у россиян все меньше но кое что можно исправить например завести карту иностранного банка и снова почувствовать себя человеком мира совершать покупки в зарубежных магазинах и оплачивать онлайн сервисы без танцев с бубнами заранее и с выгодой бронировать билеты и гостиницы без проблем арендовать авто в любой стране путешествовать без наличных в кармане и вечных мыслей о том где и когда обменять рубли на валюту можно перечислять бесконечно но мы остановимся чтобы сказать открыть счет в зарубежном банке помогает наш партнер компания skycards что для этого нужно достаточно паспорта рф или заграна любой страны и номера телефона открытие счета проходит дистанционно а именную карту вам доставят в любой город мира весь процесс совершенно легальный skycards работает с крупными банками стран снг с международными рейтингами более того компания дает гарантию на свои услуги если по какой то причине открыть счет не получится skycards вернет деньги подобрать подходящий тариф помогут консультанты есть три варианта попроще и подешевле с бесплатным обслуживанием карты оптимальный для путешествий и жизни за границей и максимальный для бизнеса за рубежом и крупных трат пользоваться иностранной картой visa или mastercard оформленной по любому из тарифов так же просто как вашей обычной пополнять счет и выводить с него деньги можно напрямую с российского через приложения для переводов swift и крипту с любыми трудностями и вопросами sky cards помогают и после получения карты оставить заявку на оформление и задать любые вопросы можно тут подписчикам медузы дают скидку от 6000 рублей просто назовите промокод медуза менеджеру вот тут это партнерский пост
meduzalive.csv,meduzalive,2026-05-18T09:38:16+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Стрит-арт с девочкой, управляющей дроном, возле ЖК в Екатеринбурге, закрасили. Он продержался двое суток**

В выходные рядом с жилым комплексом «Тринити», в который в конце апреля попал украинский беспилотник, появился стрит-арт. Он изображал девочку в VR-очках с пультом управления и надписью «Game over».

Сейчас этот стрит-арт закрашен, пишет издание It’s My City. Журналисты пишут, что, cудя по следам на заборе, постер (девочка была напечатана на бумаге) сначала хотели снять вручную, но затем закрасили остатки серой краской.

[Фото](https://t.me/itsmycity/50669): It’s My City

@meduzalive",стрит арт с девочкой управляющей дроном возле жк в екатеринбурге закрасили он продержался двое суток в выходные рядом с жилым комплексом тринити в который в конце апреля попал украинский беспилотник появился стрит арт он изображал девочку в vr очках с пультом управления и надписью game over сейчас этот стрит арт закрашен пишет издание it s my city журналисты пишут что cудя по следам на заборе постер девочка была напечатана на бумаге сначала хотели снять вручную но затем закрасили остатки серой краской фото it s my city
meduzalive.csv,meduzalive,2026-05-18T09:06:43+00:00,Экономика,keyword_review,Экономика,"**В России **[**замедлился**](https://bit.ly/meduzamirror#/news/2026/05/18/v-rossii-zamedlilsya-rost-prodazh-produktov-v-internete-potomu-chto-interneta-chasto-net?utm_source=tg_live&utm_medium=post_ru)** рост продаж продуктов в интернете. Потому что интернета часто нет**

По данным «Коммерсанта», в январе-марте 2026 года  оборот онлайн-торговли продовольствием увеличился на 23,9% год к году. Это худший квартал как минимум с начала 2023 года: в первом квартале 2025-го продажи выросли на 26,3%, годом ранее — на 55,6%.

В информационно-консалтинговом агентстве Infoline, на подсчеты которого ссылается газета, снижение темпов роста онлайн-торговли связали с тем, что растут издержки ретейлеров, а в части регионов России есть перебои со связью.

В Ассоциации компаний интернет-торговли (АКИТ) тоже считают, что число заказов сокращается из-за отключений мобильного интернета.

@meduzalive",в россии замедлился рост продаж продуктов в интернете потому что интернета часто нет по данным коммерсанта в январе марте 2026 года оборот онлайн торговли продовольствием увеличился на 23 9 год к году это худший квартал как минимум с начала 2023 года в первом квартале 2025 го продажи выросли на 26 3 годом ранее на 55 6 в информационно консалтинговом агентстве infoline на подсчеты которого ссылается газета снижение темпов роста онлайн торговли связали с тем что растут издержки ретейлеров а в части регионов россии есть перебои со связью в ассоциации компаний интернет торговли акит тоже считают что число заказов сокращается из за отключений мобильного интернета
meduzalive.csv,meduzalive,2026-05-18T08:26:09+00:00,Наука и техника,keyword_review,Наука и техника,"**Минобороны Беларуси объявило о начале учений частей боевого применения ядерного оружия и ядерного обеспечения**

@meduza_news
Открыть [сайт](https://meduza.io/news/2026/05/18/v-belarusi-nachalis-ucheniya-po-boevomu-primeneniyu-yadernogo-oruzhiya) | [зеркало](https://bit.ly/meduzamirror#news/2026/05/18/v-belarusi-nachalis-ucheniya-po-boevomu-primeneniyu-yadernogo-oruzhiya) | телеграм ↓",минобороны беларуси объявило о начале учений частей боевого применения ядерного оружия и ядерного обеспечения открыть сайт зеркало телеграм
meduzalive.csv,meduzalive,2026-05-18T08:11:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**США **[**предупредили**](https://bit.ly/meduzamirror#/news/2026/05/18/politico-ssha-predupredili-polshu-chto-sokratyat-chislennost-amerikanskih-voysk-v-strane?utm_source=tg_live&utm_medium=post_ru)** Польшу, что сократят численность американских войск в стране — Politico**

Какими будут масштабы сокращения, неясно.

13 мая американское издание Army Times сообщило, что США отменили переброску одной бронетанковой бригады, в которую входят более четырех тысяч военных. Ожидалось, что бригаду переместят в Польшу в течение девяти месяцев.

По данным Politico, эта новость застала польских военных врасплох. Они узнали об этом из СМИ, поскольку, по словам источников Politico, предупреждение США, отправленное 11 или 12 мая, застряло в секретной почте начальника Генштаба войска польского генерала Веслава Кукулы.

Он передал информацию подчиненным только после того, как об этом написали американские издания.

По словам министра обороны Польши Владислава Косиняк-Камыша, генерал США Алексус Гринкевич заверил его, что приостановка развертывания не означает, сокращения численности американских войск в Польше.

@meduzalive",сша предупредили польшу что сократят численность американских войск в стране politico какими будут масштабы сокращения неясно 13 мая американское издание army times сообщило что сша отменили переброску одной бронетанковой бригады в которую входят более четырех тысяч военных ожидалось что бригаду переместят в польшу в течение девяти месяцев по данным politico эта новость застала польских военных врасплох они узнали об этом из сми поскольку по словам источников politico предупреждение сша отправленное 11 или 12 мая застряло в секретной почте начальника генштаба войска польского генерала веслава кукулы он передал информацию подчиненным только после того как об этом написали американские издания по словам министра обороны польши владислава косиняк камыша генерал сша алексус гринкевич заверил его что приостановка развертывания не означает сокращения численности американских войск в польше
meduzalive.csv,meduzalive,2026-05-18T07:15:01+00:00,Экономика,keyword_review,Экономика | Наука и техника,"**«Роскосмос» запустил первые ракеты с рекламой. Россия рекламирует в космосе банк ПСБ, «Кофеманию» и Олимпийский комитет**

В 2025 году Госдума приняла закон, разрешающий «Роскосмосу» размещать рекламу на ракетах, спутниках и объектах космической инфраструктуры. Он вступил в силу с 1 января 2026-го, и с этого момента было произведено четыре пуска ракет космического назначения с космодрома «Байконур».

На ракетах разместили шесть рекламных наклеек — интеграции банка ПСБ, сети ресторанов «Кофемания», радиохолдинга «Русская медиагруппа» и Олимпийского комитета России, [пишут](https://www.vedomosti.ru/media/articles/2026/05/18/1197854-roskosmos-provel-pervie-reklamnie-kampanii-na-raketah) «Ведомости» со ссылкой на представителя госкорпорации.

Еще два размещения представляли собой социальную рекламу с символикой, посвященной 65-летию полета первого человека в космос. 

Источник «Ведомостей» говорит, что выручка госкорпорации от рекламы занимает небольшую долю в общем объеме ее доходов от коммерческой деятельности — «на уровне нескольких сотен миллионов рублей».

@meduzalive",роскосмос запустил первые ракеты с рекламой россия рекламирует в космосе банк псб кофеманию и олимпийский комитет в 2025 году госдума приняла закон разрешающий роскосмосу размещать рекламу на ракетах спутниках и объектах космической инфраструктуры он вступил в силу с 1 января 2026 го и с этого момента было произведено четыре пуска ракет космического назначения с космодрома байконур на ракетах разместили шесть рекламных наклеек интеграции банка псб сети ресторанов кофемания радиохолдинга русская медиагруппа и олимпийского комитета россии пишут ведомости со ссылкой на представителя госкорпорации еще два размещения представляли собой социальную рекламу с символикой посвященной 65 летию полета первого человека в космос источник ведомостей говорит что выручка госкорпорации от рекламы занимает небольшую долю в общем объеме ее доходов от коммерческой деятельности на уровне нескольких сотен миллионов рублей
meduzalive.csv,meduzalive,2026-05-18T06:55:53+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Татьяна Москалькова десять лет была уполномоченной по правам человека — пока репрессии в России становились все жестче. Вот что говорят о ней правозащитники**

Татьяна Москалькова покинула пост уполномоченного по правам человека в России, который занимала с 2016 года. До этого она была генералом МВД, а также провела девять лет в Госдуме.

Последовавшие за назначением Москальковой годы были тяжелыми для российской правозащиты: количество репрессивных законов росло, активистам и юристам становилось все труднее влиять на ситуацию с правами человека в стране. А после начала полномасштабной войны многие из них и вовсе были вынуждены покинуть Россию из-за угрозы уголовного преследования.

Правозащитники признают, что Москалькова всегда была частью кремлевской системы — но все же отмечают, что в отдельных случаях она действительно сотрудничала с ними и помогала репрессированным.

«Медуза» попросила нескольких российских правозащитников рассказать о своем опыте работы с Татьяной Москальковой.

Открыть [с VPN](https://meduza.io/feature/2026/05/18/ne-mogu-skazat-chto-vizhu-v-ney-absolyutnoe-zlo?utm_source=tg_live&utm_medium=post_ru) | [без VPN](https://bit.ly/meduzamirror#/feature/2026/05/18/ne-mogu-skazat-chto-vizhu-v-ney-absolyutnoe-zlo?utm_source=tg_live&utm_medium=post_ru)

@meduzalive",татьяна москалькова десять лет была уполномоченной по правам человека пока репрессии в россии становились все жестче вот что говорят о ней правозащитники татьяна москалькова покинула пост уполномоченного по правам человека в россии который занимала с 2016 года до этого она была генералом мвд а также провела девять лет в госдуме последовавшие за назначением москальковой годы были тяжелыми для российской правозащиты количество репрессивных законов росло активистам и юристам становилось все труднее влиять на ситуацию с правами человека в стране а после начала полномасштабной войны многие из них и вовсе были вынуждены покинуть россию из за угрозы уголовного преследования правозащитники признают что москалькова всегда была частью кремлевской системы но все же отмечают что в отдельных случаях она действительно сотрудничала с ними и помогала репрессированным медуза попросила нескольких российских правозащитников рассказать о своем опыте работы с татьяной москальковой открыть с vpn без vpn
meduzalive.csv,meduzalive,2026-05-18T06:17:05+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Происшествия","**Андрей Ермак выйдет из СИЗО. За него внесли залог**

За бывшего главу офиса президента Украины внесли полную сумму залога — 140 миллионов гривен, сообщили в Высшем антикоррупционном суде Украины. 

Суд арестовал Ермака 14 мая, в четверг. В пятницу залог еще не был собран, и на выходные Ермак остался в СИЗО. Пополнять счет для внесения залога желающие могли в течение всех выходных. 

@meduzalive",андрей ермак выйдет из сизо за него внесли залог за бывшего главу офиса президента украины внесли полную сумму залога 140 миллионов гривен сообщили в высшем антикоррупционном суде украины суд арестовал ермака 14 мая в четверг в пятницу залог еще не был собран и на выходные ермак остался в сизо пополнять счет для внесения залога желающие могли в течение всех выходных
meduzalive.csv,meduzalive,2026-05-18T06:04:16+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Спорт","**Трамп провел встречу по Ирану со своей командой по нацбезопасности (сразу после возвращения из Пекина). Пентагон подготовил военные цели на случай, если США решат возобновить войну**

Встреча прошла в гольф-клубе в Вирджинии. В ней участвовали вице-президент Джей Ди Вэнс, госсекретарь Марко Рубио, директор ЦРУ Джон Рэтклифф и спецпосланник Стив Уиткофф. 

По словам источников CNN, знакомых с обсуждениями, Пентагон подготовил ряд планов по военным целям в Иране на случай, если Трамп решит возобновить войну — включая точечные удары по энергетическим и инфраструктурным объектам.

На время визита в Пекин Трамп и его команда отложили принятие решения о дальнейших действиях в отношении Тегерана — по словам источников CNN, администрация Белого дома хотела увидеть, как пройдут переговоры с председателем КНР Си Цзиньпином прежде чем определять дальнейшую стратегию.

В начале недели, как ожидается, Трамп вновь проведет встречу с командой по нацбезопасности по вопросу Ирана, пишет CNN.

@meduzalive",трамп провел встречу по ирану со своей командой по нацбезопасности сразу после возвращения из пекина пентагон подготовил военные цели на случай если сша решат возобновить войну встреча прошла в гольф клубе в вирджинии в ней участвовали вице президент джей ди вэнс госсекретарь марко рубио директор цру джон рэтклифф и спецпосланник стив уиткофф по словам источников cnn знакомых с обсуждениями пентагон подготовил ряд планов по военным целям в иране на случай если трамп решит возобновить войну включая точечные удары по энергетическим и инфраструктурным объектам на время визита в пекин трамп и его команда отложили принятие решения о дальнейших действиях в отношении тегерана по словам источников cnn администрация белого дома хотела увидеть как пройдут переговоры с председателем кнр си цзиньпином прежде чем определять дальнейшую стратегию в начале недели как ожидается трамп вновь проведет встречу с командой по нацбезопасности по вопросу ирана пишет cnn
meduzalive.csv,meduzalive,2026-05-18T05:46:19+00:00,Происшествия,keyword_review,Происшествия,"**Верховный суд рассмотрит на должность главы коллегии по гражданским делам Олега Нефедова. Это судья, который запретил «движение ЛГБТ» и объявил ФБК «террористами»**

Высшая квалификационная коллегия судей рассмотрит заявление Олега Нефедова о рекомендации кандидатом на должность главы коллегии по гражданским делам на заседании, которое пройдет 25–29 мая.

Нефедов работает в Верховном суде с 2017 года. Он известен тем, что в ноябре 2023 года объявил «экстремистским» несуществующие «международное движение ЛГБТ», затем — «международное движение сатанизма», а в ноябре 2025 года объявил ФБК «террористической организацией».

Гражданская коллегия Верховного суда рассматривает трудовые, жилищные, семейные, наследственные дела, поступившие из судов низших инстанций. Она может отменить решение или отправить дело на пересмотр. Также в задачи коллегии входит обобщение судебной практики.

@meduzalive",верховный суд рассмотрит на должность главы коллегии по гражданским делам олега нефедова это судья который запретил движение лгбт и объявил фбк террористами высшая квалификационная коллегия судей рассмотрит заявление олега нефедова о рекомендации кандидатом на должность главы коллегии по гражданским делам на заседании которое пройдет 25 29 мая нефедов работает в верховном суде с 2017 года он известен тем что в ноябре 2023 года объявил экстремистским несуществующие международное движение лгбт затем международное движение сатанизма а в ноябре 2025 года объявил фбк террористической организацией гражданская коллегия верховного суда рассматривает трудовые жилищные семейные наследственные дела поступившие из судов низших инстанций она может отменить решение или отправить дело на пересмотр также в задачи коллегии входит обобщение судебной практики
meduzalive.csv,meduzalive,2026-05-18T05:27:05+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика | Экономика","**В Литве упал беспилотник**

Обломки дрона были обнаружены 17 мая в районе города Утена на северо-востоке страны — это недалеко от границы с Латвией и с Беларусью. Пострадавших нет.

По словам главы Национального центра управления кризисами Вильмантаса Виткаускаса, когда все данные будут собраны, они позволят точно определить, чей это беспилотник. «Похоже, что это украинский дрон, рассматриваются несколько модификаций, но мы на том этапе, когда должны опираться не на предположения, а на факты», — сказал он.

Это не первое нарушение воздушного пространства Литвы беспилотниками. В марте обломки дрона были обнаружены на террритории Варенского района, который граничит с Беларусью. Власти Литвы сообщили, что дрон был украинским. Несколько дней назад президент страны Гитанас Науседа призвал сбивать все дроны, залетающие в Литву, военными средствами.

@meduzalive",в литве упал беспилотник обломки дрона были обнаружены 17 мая в районе города утена на северо востоке страны это недалеко от границы с латвией и с беларусью пострадавших нет по словам главы национального центра управления кризисами вильмантаса виткаускаса когда все данные будут собраны они позволят точно определить чей это беспилотник похоже что это украинский дрон рассматриваются несколько модификаций но мы на том этапе когда должны опираться не на предположения а на факты сказал он это не первое нарушение воздушного пространства литвы беспилотниками в марте обломки дрона были обнаружены на террритории варенского района который граничит с беларусью власти литвы сообщили что дрон был украинским несколько дней назад президент страны гитанас науседа призвал сбивать все дроны залетающие в литву военными средствами
meduzalive.csv,meduzalive,2026-05-18T05:18:01+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Успехи ВСУ в дуэли дронов приближают Украину к победе в войне? Большой разбор «Медузы»**

Дроны уже давно превратились в главное орудие российско-украинской войны. Они помогали ВС РФ захватывать обширные территории Донбасса, а ВСУ — останавливать массированные наступления противника и переходить в эффективные контратаки.

В последнее время инициативу в «беспилотной» дуэли перехватила Украина: она научилась эффективно бить по целям в тылу российской армии, где сосредоточены основные ресурсы для поддержки фронта. Но это еще не означает, что в войне произошел коренной перелом: как бывало уже не раз, у отстающей стороны есть возможности сократить технологическое отставание и приспособить последние достижения в управлении БПЛА к своим тактическим целям. 

Какая же из армий ближе к победе по состоянию на середину мая 2026-го? Что может позволить одной из них совершить прорыв, способный обрушить оборону врага? И какую роль в этом сыграют дроны? Отдел «Разбор» ищет ответы на сложные вопросы о нынешнем этапе кровавого противостояния.

Открыть [с VPN](https://meduza.io/feature/2026/05/18/drony-vsu-teper-ne-tolko-meshayut-vs-rf-nastupat-na-fronte-no-i-perenosyat-voynu-v-rossiyskiy-tyl-priblizhaet-li-eto-ukrainu-k-pobede?utm_source=tg_live&utm_medium=post_ru) | [без VPN](https://bit.ly/meduzamirror#/feature/2026/05/18/drony-vsu-teper-ne-tolko-meshayut-vs-rf-nastupat-na-fronte-no-i-perenosyat-voynu-v-rossiyskiy-tyl-priblizhaet-li-eto-ukrainu-k-pobede?utm_source=tg_live&utm_medium=post_ru)

@meduzalive",успехи всу в дуэли дронов приближают украину к победе в войне большой разбор медузы дроны уже давно превратились в главное орудие российско украинской войны они помогали вс рф захватывать обширные территории донбасса а всу останавливать массированные наступления противника и переходить в эффективные контратаки в последнее время инициативу в беспилотной дуэли перехватила украина она научилась эффективно бить по целям в тылу российской армии где сосредоточены основные ресурсы для поддержки фронта но это еще не означает что в войне произошел коренной перелом как бывало уже не раз у отстающей стороны есть возможности сократить технологическое отставание и приспособить последние достижения в управлении бпла к своим тактическим целям какая же из армий ближе к победе по состоянию на середину мая 2026 го что может позволить одной из них совершить прорыв способный обрушить оборону врага и какую роль в этом сыграют дроны отдел разбор ищет ответы на сложные вопросы о нынешнем этапе кровавого противостояния открыть с vpn без vpn
